ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,France Wine,France Red Wine,FRANCE,27169,COTEAUX BOURGUIGNONS PINOT NOIR - JAFFELIN 11/12,3394210006363,0.75,1,12.4,22.99,0
Wine,Chile Wine,Chile Red Wine,CHILE,275925,CABERNET SAUVIGNON - SANTA CAROLINA RESERVA,7804350596359,0.75,1,14,12.29,0
Beer,Import Beer,Europe Beer,GERMANY,288365,HOLSTEN PREMIUM TALL CAN,406200007892,0.5,1,5.2,2.09,NA
Spirits,Vodka,Straight Vodka,CANADA,3012,ALBERTA PURE,777680015111,1.14,1,40,32.49,NA
Wine,Canada - Other,Canada - Other Sparkling Wine,CANADA,313106,BENJAMIN BRIDGE NOVA SCOTIA METHODE CLASSIQUE BRUT 09,695555000287,0.75,1,11,43.99,1
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,324095,SAUVIGNON BLANC - MONKEY BAY,82100736300,0.75,1,13,14.99,0
Wine,Chile Wine,Chile White Wine,CHILE,324871,SAUVIGNON BLANC - CONCHA Y TORO FRONTERA,7804320556000,0.75,1,12.5,6.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,330506,MISSION HILL - RESERVE CABERNET SAUVIGNON 2014,776545995100,0.75,1,13,25.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,340364,SAWMILL CREEK - MERLOT,63657001080,0.75,1,12.5,7.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,341461,RIBERA DEL DUERO CRIANZA - PESQUERA 09/10,8423339924014,0.75,1,14,33.99,0
Wine,France Wine,France Red Wine,FRANCE,345884,BEAUNE 1ER CLOS DES COUCHEREAUX - DOMAINE JADOT 2011,3535921680125,1.5,1,13.5,129.99,0
Wine,France Wine,France Red Wine,FRANCE,347732,CHATEAU LA MISSION HAUT BRION 2012,,0.75,1,13,500,0
Wine,Fortified Wine,Sherry Wine,SPAIN,34801,HIDALGO - MANZANILLA LA GITANA,8411705100117,0.75,1,15,25.49,0
Wine,France Wine,France Champagne Wine,FRANCE,350173,LOUIS ROEDERER - CRISTAL BRUT 05/06,3114080043042,1.5,1,12,799,0
Wine,France Wine,France Fruit and Dessert Wine,FRANCE,356659,CHATEAU D'YQUEM 2005,626990086505,0.375,1,13,500,10
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,368456,BRUICHLADDICH - SCOTTISH BARLEY THE LADDIE CLASSIC,5055807400091,0.75,1,50,64.99,0
Wine,Israel Wine,Israel Red Wine,ISRAEL,369033,CABERNET SAUVIGNON ARGAMAN - EFRAT JUDEAN HILLS KOSHER,7290010656097,0.75,1,12,16.99,0
Wine,France Wine,France Red Wine,FRANCE,381343,CROZES HERMITAGE - LOUIS BERNARD 2012,3174360078102,0.75,1,12.5,24.49,0
Wine,South Africa Wine,South Africa Sparkling Wine,SOUTH AFRICA,382614,TWO OCEANS - SPARKLING SAUVIGNON BLANC BRUT,6001108044655,0.75,1,11.5,12.99,0
Wine,France Wine,France Red Wine,FRANCE,432385,CHATEAUNEUF DU PAPE - CHAPOUTIER LA BERNARDINE 12/13,3391181010030,0.75,1,14.5,47.99,0
Wine,France Wine,France Red Wine,FRANCE,441246,COTE ROTIE - JABOULET DOMAINE DES PIERRELLES 2012,3105710750126,0.75,1,13,109.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,45906,RED ROOSTER - CABERNET MERLOT 2014,681246800915,0.75,1,14.5,16.99,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,466722,MALBEC - LUIS SEGUNDO LAS ACEQUIAS MENDOZA 11,7798067083731,0.75,1,14.7,22.99,0
Wine,Israel Wine,Israel Red Wine,ISRAEL,478677,PINOT NOIR - GALIL MOUNTAIN 08/10 KOSHER,736040016137,0.75,1,15,22.99,0
Wine,USA Wine,USA Rose Wine,UNITED STATES OF AMERICA,494419,WHITE ZINFANDEL - CORBETT CANYON,41985313143,1.5,1,11.5,12.99,0
Wine,France Wine,France Champagne Wine,FRANCE,50278,PERRIER JOUET - GRAND BRUT,87000300101,0.75,1,12.5,55.99,0
Wine,Germany Wine,Germany White Wine,GERMANY,50674,WINZERTANZ - G A SCHMITT,742881010579,1.5,1,9.5,15.49,1
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,519439,MENDOZA RED - NORTON PRIVADA 2013,7792319678027,0.75,1,15,19.49,0
Wine,France Wine,France Champagne Wine,FRANCE,538108,POL ROGER - BRUT 2006,89744406026,1.5,1,12,184.99,0
Wine,France Wine,France Red Wine,FRANCE,550020,CHATEAU TROTTEVIELLE 2010,3249992012333,0.75,1,14,159.99,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,569061,BOOKER'S - BOURBON SMALL BATCH,80686011408,0.75,1,63.85,66.99,NA
Wine,France Wine,France Red Wine,FRANCE,589101,PIC SAINT LOUP - CHATEAU DE LANCYRE VIEILLES VIGNES 12/13,3437500000013,0.75,1,13.5,23.99,0
Wine,Canada - BC,Canada - BC Ice Wine,CANADA,598946,INNISKILLIN OKANAGAN - RIESLING ICEWINE 2014,620654018420,0.2,1,10,27.49,10
Wine,Italy Wine,Italy Red Wine,ITALY,59915,ROSSO DI MONTALCINO - BARBI 2013,8008003939343,0.75,1,13,28.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,605741,CABERNET - PETER LEHMANN PORTRAIT BAROSSA 11/13,9311910101222,0.75,1,14.5,17.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,611467,CABERNET SHIRAZ MERLOT - PETER LEHMANN CLANCYS 2012/13,9311910102069,0.75,1,14,17.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,615559,PELLER - FAMILY SERIES PINOT GRIS 2014,48162006737,0.75,1,12,11.79,0
Wine,France Wine,France White Wine,FRANCE,615583,MUSCAT - DOM ZIND HUMBRECHT 11/13,3760163405001,0.75,1,12.6,29.99,0
Spirits,Rum,Dark Rum,CANADA,61754,LAMB'S - NAVY 151 PROOF,48415345590,0.75,1,75.4,31.49,NA
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,618454,CABERNET SAUVIGNON - EL LIBRE,794504815429,0.75,1,13.5,13.99,0
Spirits,Rum,Dark Rum,CANADA,6189,LAMB'S - NAVY,48415345439,0.375,1,40,11.49,NA
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,631291,MALBEC - DONA PAULA ESTATE MENDOZA UCO VALLEY 2014,836950000056,0.75,1,14.5,15.99,0
Spirits,Gin,Dry Gin,UNITED KINGDOM,637058,BOMBAY SAPPHIRE - LONDON DRY,620213180902,0.375,1,40,13.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,63792,TOSCANA - BANFI EXCELSUS 2009,,0.75,1,14.5,68.99,0
Wine,Fortified Wine,Vermouth Wine,FRANCE,656876,NOILLY PRAT - EXTRA DRY,80480002176,0.75,1,18,13.49,2
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,663088,CAMUS - GRAND MASTERS PORCELAIN BOOK EVENING MOOD,3028130067431,0.7,1,40,219.99,NA
Spirits,Vodka,Straight Vodka,RUSSIA,682310,RUSSIAN STANDARD - TRI-PACK,736040530770,0.05,3,40,11.29,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,685008,CONVICTION - RED BLEND DREAMERS & SCHEMERS 2014,58976502370,0.75,1,13.6,13.79,1
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,697672,SLEEMAN - SELECTIONS SUMMER,56910270125,0.341,12,5.2,22.29,NA
Wine,France Wine,France Red Wine,FRANCE,719690,CHAMBOLLE MUSIGNY - ROBLOT MARCHAND 2010,,0.75,1,13,59.99,0
Spirits,Vodka,Straight Vodka,UNITED STATES OF AMERICA,736264,NEW AMSTERDAM VODKA NO 525,85000019481,0.375,1,40,11.49,NA
Wine,France Wine,France Rose Wine,FRANCE,743435,TAVEL - FAMILLE PERRIN 2015,631470006737,0.75,1,13.5,22.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,749218,ZINFANDEL - RENWOOD 2012,87969300013,0.75,1,15,20.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,758094,MT BEGBIE BREWING - BRAVE LIVER SCOTCH ALE,629216999993,0.65,1,6.5,4.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,784355,BRUNELLO DI MONTALCINO - SAN POLINO 2010,8054247720131,0.75,1,14.5,110.99,0
Wine,France Wine,France Red Wine,FRANCE,814418,CHATEAU PICHON LONGUEVILLE BARON 2006,626990099024,0.75,1,13,99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,826016,STRATHISLA - 12 YEAR OLD,5000299603376,0.7,1,40,52.99,NA
Wine,Chile Wine,Chile Red Wine,CHILE,842401,PINOT NOIR - CARMEN WAVE SERIES LEYDA VALLEY,7804335003636,0.75,1,13.5,11.49,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,847772,G.S.M. PARTISAN MCLAREN VALE TRENCH COAT 2011,9311769932008,0.75,1,14.9,18.49,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,868067,SEE YA LATER RANCH - GEWURZTRAMINER 2015,624738017477,0.75,1,13.5,14.99,1
Wine,France Wine,France Red Wine,FRANCE,878108,COTES DU RHONE - CHATEAU DES TOURS RESERVE 2011,97985150141,0.75,1,14.9,45.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,884858,MT BEGBIE - HIGH COUNTRY KOLSCH CAN,629216848581,0.355,6,4.5,11.29,NA
Wine,France Wine,France White Wine,FRANCE,888958,COTES DU RHONE BLANC - MEFFRE SAINT VINCENT,3142920026306,0.75,1,13.5,15.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,898718,PIEMONTE BARBERA - FONTANAFREDDA BRICCOTONDO 2014,8000174004127,0.75,1,13,14.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,91496,BOLGHERI - ORNELLAIA LE SERRE NUOVE 2012/13,877397000254,0.75,1,14,56.99,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,920637,MALBEC - PASCUAL TOSO LIMITED EDITION,718742006005,0.75,1,14,16.99,0
Wine,France Wine,France Red Wine,FRANCE,940734,CHATEAU LEOVILLE POYFERRE 2005,626990261797,0.75,1,13.5,314.99,0
Wine,Fortified Wine,Port Wine,PORTUGAL,960096,QUARLES HARRIS - VINTAGE 1977,5010867300156,0.75,1,19,164.99,5
Wine,France Wine,France White Wine,FRANCE,96487,GEWURZTRAMINER - DOMAINE WEINBACH CUVEE LAURENCE 2012,3434040014937,0.75,1,13.5,56.99,4
Wine,Italy Wine,Italy Red Wine,ITALY,207068,SICILIA NERO D'AVOLA FRAPPATO - ARIANNA OCCHIPINTI SP68 2013,626990122593,0.75,1,12.5,33.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,279828,VANCOUVER ISLAND - KILLER WHITE IPA,620097002215,0.65,1,7,5.39,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,551135,FERNIE - CRAFT COLLECTION CAN,626990119470,0.355,12,5,21.29,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,102988,PINOT NOIR - BELLE GLOS LAS ALTURAS 2014,855622000019,0.75,1,14.9,65.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,106526,SHIRAZ - XANADU NEXT OF KIN MARGARET RIVER,9336957000260,0.75,1,14,12.97,0
Spirits,Liqueurs,Coffee And Cocoa Liqueurs,MEXICO,116459,KAHLUA,89540454108,0.2,1,20,8.99,0
Spirits,Rum,White Rum,CANADA,117,BACARDI - SUPERIOR WHITE,620213015402,0.75,1,40,22.49,NA
Wine,France Wine,France White Wine,FRANCE,120444,CHATEAU D'YQUEM 2009,3419466181982,0.75,1,13,1299,10
Spirits,Liqueurs,Coffee And Cocoa Liqueurs,MEXICO,123331,KAHLUA,89540454115,0.375,1,20,15.49,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,128975,LIGHTHOUSE COMPANY LAGER,895778000143,0.355,6,5.1,8.99,NA
Wine,France Wine,France Red Wine,FRANCE,131078,CROZES HERMITAGE - CHAPOUTIER MEYSONNIERS 13/14 ORGANIC,3391181030830,0.75,1,13,26.49,0
Wine,France Wine,France Red Wine,FRANCE,149278,CLOS VOUGEOT MUSIGNI - DOMAINE GROS FRERE & SOEUR 2012,830044008348,0.75,1,14,258.99,0
Wine,France Wine,France Red Wine,FRANCE,150805,CHATEAU PROVIDENCE 2009,3328150023616,0.75,1,13,159.99,0
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,1610,BALLANTINE'S - FINEST,5010106111451,0.75,1,40,21.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,16188,CABERNET SAUVIGNON - WAKEFIELD ESTATE CLARE VALLEY 13/14,9311659000626,0.75,1,14,19.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,176842,CHIANTI CLASSICO RISERVA - MAZZEI SER LAPO 2011,8016118101005,0.75,1,13.5,31.99,0
Wine,France Wine,France White Wine,FRANCE,178194,CHABLIS 1ER MONTMAINS - WM FEVRE 12/13,3443620005937,0.75,1,12.5,52.99,0
Wine,France Wine,France Red Wine,FRANCE,187377,CHATEAU BELLEVUE MONDOTTE 2010,3277035313208,0.75,1,13,479.99,0
Wine,France Wine,France Red Wine,FRANCE,205021,SANTENAY - LEROY 2009,626990143390,0.75,1,13,149.99,0
Spirits,Rum,Spiced Rum,UNITED STATES OF AMERICA,217414,CAPTAIN MORGAN - PRIVATE STOCK SPICED,87000007772,0.75,1,40,32.49,NA
Wine,Germany Wine,Germany White Wine,GERMANY,219147,RIESLING - SCHLOSS REINHARTSHAUSEN RHEIGAU DRY 2012/13,4005055073173,0.75,1,13.5,19.99,1
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,21972,CHARDONNAY - GIRARD RUSSIAN RIVER SONOMY STY 2014,8176700014,0.75,1,13.9,39.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,25353,MAPLE SHACK CREAM ALE,779446179013,0.341,6,5,11.99,NA
Wine,France Wine,France Red Wine,FRANCE,267013,CHATEAU HOSANNA 2011,3328150026020,0.75,1,13,159.99,NA
Wine,Australia Wine,Australia Sparkling Wine,AUSTRALIA,292631,WOLF BLASS - YELLOW LABEL SPARKLING BRUT,98137880800,0.75,1,11,14.99,1
Wine,Chile Wine,Chile Sparkling Wine,CHILE,299404,FRESITA - SPARKLING WINE INFUSED WITH STRAWBERRIES,736886810043,0.75,1,8,14.99,3
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,303123,WOLF BREWING COMPANY - SCOTCH ALE,626990154303,0.65,1,6,5.79,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,303453,WAYNE GRETZKY OKANAGAN - CHARDONNAY 2013,627167099588,0.75,1,13,14.29,0
Refreshment Beverages,Cider,Domestic Cider,CANADA,307587,GROWERS - PEACH,63657026908,0.33,6,7,10.79,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,314575,CABERNET SAUVIGNON - STERLING NAPA 2013,5010103913379,0.75,1,14.2,26.79,0
Wine,France Wine,France Red Wine,FRANCE,317776,HERMITAGE - DOMAINE J L CHAVE 2008,831906005666,0.75,1,14,199.99,0
Wine,France Wine,France Champagne Wine,FRANCE,352120,LOUIS ROEDERER - BRUT PREMIER,3114080016015,6,1,12,849,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,358341,ANCNOC - 12 YEAR OLD,5010509427067,0.7,1,40,74.99,0
Wine,France Wine,France Champagne Wine,FRANCE,362897,DELAMOTTE - BRUT,3418760010004,0.75,1,12.5,58.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,363036,BARBARESCO - RIVETTO CE VANIN 2010,626990178583,0.75,1,13.5,43.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,390625,MONTEPULCIANO D'ABRUZZO - CASA CATELLI,855015003269,0.75,1,13,12.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,400275,COLLIE TOSCANA CENTRALE - FONTODI FLACCIANELLO 2012,626990247517,0.75,1,15,125.99,0
Spirits,Liqueurs,Whiskey Liqueurs,UNITED STATES OF AMERICA,401299,JACK DANIEL'S TENNESSEE FIRE,82184001554,0.2,1,35,8.49,NA
Wine,Germany Wine,Germany Sparkling Wine,GERMANY,40469,HENKELL - TROCKEN,4003310155701,0.375,1,11,8.49,0
Refreshment Beverages,Cider,Import Cider,NEW ZEALAND,418988,HONESTY BOX PEAR CIDER CAN,9421027897397,0.44,1,7,2.49,NA
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,433383,JOHNNIE WALKER - GOLD LABEL RESERVE,88076178175,0.75,1,40,76.99,0
Wine,France Wine,France White Wine,FRANCE,437129,CONDRIEU - DOMAINE LOUIS CLERC 2011,626990156925,0.75,1,13.5,52.99,0
Beer,Import Beer,Asia And South Pacific Beer,JAPAN,439950,ASAHI SUPER DRY,8855366005600,0.33,6,5,11.29,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,453142,CHARDONNAY - MER SOLEIL RESERVE SANTA LUCIA 2014,710909710107,0.75,1,14.4,33.99,0
Spirits,Rum,Amber Rum,DOMINICAN REPUBLIC,468736,BRUGAL - RON ANEJO,842047002193,0.75,1,40,24.99,0
Wine,France Wine,France Red Wine,FRANCE,480632,CHATEAU L'ARROSEE 2010,626990247524,0.75,1,14,109.99,0
Refreshment Beverages,Coolers,Malt-Based Coolers,UNITED STATES OF AMERICA,496760,TWISTED LEMONADE,87692001621,0.355,6,5,12.29,NA
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,513499,SIERRA NEVADA BEER CAMP,83783228229,0.355,6,6.2,15.79,NA
Wine,Fortified Wine,Port Wine,PORTUGAL,533364,DOW'S - LATE BOTTLED VINTAGE 2011,5010867200159,0.75,1,20,23.99,8
Wine,Argentina Wine,Argentina White Wine,ARGENTINA,56382,CHARDONNAY - FINCA LOS PRIMOS,7790703007606,0.75,1,13,10.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,619163,PUGLIA PRIMITIVO - FARNESE FANTINI,8019873924100,0.75,1,12.5,11.49,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,619486,OKANAGAN SPRING - 1516 BAVARIAN LAGER,56910001002,0.341,6,5,11.99,NA
Wine,France Wine,France White Wine,FRANCE,630301,COTES DU JURA BLANC - JEAN BOURDY 1955,3563110030109,0.75,1,12,449.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,663468,AUCHENTOSHAN - AMERICAN OAK,5010496003657,0.75,1,40,50.99,NA
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,666370,SAUVIGNON BLANC - HUNTER'S KAHO ROA MARTINBOROUGH 2012,9416314007207,0.75,1,13,23.27,0
Wine,France Wine,France Red Wine,FRANCE,682740,CROZES HERMITAGE - DELAS DOMAINE DES GRANDS CHEMINS 10/11,3359950197887,0.75,1,13.5,34.99,0
Wine,France Wine,France Red Wine,FRANCE,684308,PINOT NOIR - JP CHENET RESERVE,3500610049736,0.75,1,12.5,12.29,0
Wine,Italy Wine,Italy Red Wine,ITALY,705442,TOSCANA - ANTINORI TIGNANELLO 2011/12,8001935124504,0.75,1,14,86.99,0
Wine,France Wine,France Red Wine,FRANCE,718858,POMMARD - DOMAINE CYROT BUTHIAU 2013,3945700000707,0.75,1,13,49.99,0
Wine,France Wine,France Red Wine,FRANCE,758516,COTE ROTIE - JEAN PAUL BRUN TERRES ROTIES 2011,878969004359,0.75,1,13,63.99,0
Spirits,Tequila,Blanco/Silver Tequila,MEXICO,762773,OLMECA - ALTOS PLATA,80432106846,0.75,1,40,28.99,NA
Wine,Spain Wine,Spain White Wine,SPAIN,79046,RUEDA VERDEJO - EL PETIT BONHOMME,8437012278264,0.75,1,13.5,13.49,0
Spirits,Liqueurs,Fruit Liqueurs,CANADA,799627,RASPBERRY - OKANAGAN SPIRITS,874381000016,0.375,1,24,32.99,NA
Wine,France Wine,France White Wine,FRANCE,807271,LA CLARTE DE HAUT BRION 2010,626990174479,0.75,1,14,139.99,0
Wine,France Wine,France White Wine,FRANCE,816223,ERMITAGE BLANC - DOM PHILLIPE & VINCENT JABOULET 09,854555001841,0.75,1,14,99.99,0
Beer,Import Beer,Europe Beer,IRELAND,819821,HARP LAGER TALL CAN,5000213015858,0.5,1,5,1.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,824128,SHIRAZ - MOLLYDOOKER BLUE EYED BOY 2013/14,9336975130734,0.75,1,16,52.99,0
Spirits,Liqueurs,Whiskey Liqueurs,UNITED STATES OF AMERICA,850289,JACK DANIEL'S - TENNESSEE FIRE,82184001189,0.05,1,35,3.49,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,850487,CHURCH & STATE - LOST INHIBITIONS RED 2014,840098123447,0.75,1,14.5,16.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,851501,ROSSO DI MONTALCINO - GIANNI BRUNELLI 11/13,8052190050473,0.75,1,13.5,33.99,0
Spirits,Rum,Amber Rum,CANADA,85811,BACARDI - GOLD,620213025203,1.75,1,40,49.99,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,879221,BIERZO - ALVARO PALACIOS PETALOS 09/10,8437004566270,0.75,1,13.9,28.99,0
Wine,France Wine,France Fruit and Dessert Wine,FRANCE,894774,Y DE CHATEAU D'YQUEM 2013,714153172032,0.75,1,14,259.99,1
Spirits,Whisky,Canadian Whisky,CANADA,897520,CANADIAN ROCKIES - 21 YEAR OLD BATCH 001,776555200232,0.75,1,46,69.99,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,93591,COAL HARBOUR - 311 HELLES LAGER CAN,626990141372,0.355,8,5,10.49,NA
Wine,France Wine,France Champagne Wine,FRANCE,945261,VEUVE CLICQUOT - ROSE,3049614003417,0.75,1,12.3,79.99,0
Wine,Fortified Wine,Port Wine,PORTUGAL,106302,TAYLOR FLADGATE - 10  20  30 & 40 YEAR OLD CENTURY OF PORT,5013626111185,0.375,4,20,279.99,10
Wine,France Wine,France Sparkling Wine,FRANCE,851543,VEUVE DU VERNAY - ICE ROSE,3058080117771,0.75,1,11,16.99,1
Wine,Chile Wine,Chile Red Wine,CHILE,183145,PINOT NOIR - RITUAL CASABLANCA 2012,892447002026,0.75,1,14.5,16.49,0
Wine,France Wine,France Red Wine,FRANCE,288225,GEVREY CHAMBERTIN 1ER LAVAUX ST JACQUES - JADOT 13,3535921875002,0.75,1,13.5,109.99,0
Refreshment Beverages,Coolers,Spirit Coolers,UNITED STATES OF AMERICA,582940,PALM BAY FROZEN STRAWBERRY PINEAPPLE,779469101503,0.296,1,5,2.99,NA
Refreshment Beverages,Cider,Domestic Cider,CANADA,378406,OKANAGAN PREMIUM - EXTRA ARCTIC RASPBERRY,779305101193,2,1,7,7.39,NA
Spirits,Other Spirits,Ready to Serve Cocktails,UNITED STATES OF AMERICA,101964,JOSE CUERVO - GOLDEN MARGARITA,82000739029,0.75,1,12.7,15.99,NA
Spirits,Asian Spirits,Korea Spirits,KOREA - SOUTH,105767,CHUM CHURUM ORIGINAL - SOJU,626990094982,0.36,1,17.5,7.99,NA
Spirits,Liqueurs,Fruit Liqueurs,FRANCE,108704,GRAND MARNIER - CUVEE DE CENTENAIRE,3018300002096,0.75,1,40,114.99,NA
Wine,France Wine,France Red Wine,FRANCE,120022,CHATEAU COS D'ESTOURNEL 2009,3339010911011,0.75,1,13,799,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,139741,CABERNET SAUVIGNON - LAYER CAKE 13/14,896599002088,0.75,1,14.1,23.99,0
Wine,Sake,USA Sake,UNITED STATES OF AMERICA,145433,GEKKEIKAN - SAKE,728817199716,0.75,1,14.6,9.59,NA
Wine,France Wine,France White Wine,FRANCE,158980,PULIGNY MONTRACHET 1ER LES REFERTS - DOM MARC MOREY 10/12,795898003805,0.75,1,13.3,119.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,179473,GLENLIVET - 21 YEAR OLD ARCHIVE,80432101513,0.75,1,43,284.99,0
Wine,Italy Wine,Italy Sparkling Wine,ITALY,192153,RUFFINO - PROSECCO,8001660198351,0.75,1,11,15.99,2
Wine,Canada - BC,Canada - BC Red Wine,CANADA,214684,PAINTED TURTLE - SHIRAZ,776545659361,1.5,1,12.5,13.49,0
Wine,Chile Wine,Chile Red Wine,CHILE,218644,CABERNET SAUVIGNON - SANTA RITA 120,89419007114,0.75,1,13.5,11.29,0
Beer,Import Beer,Europe Beer,BELGIUM,219261,DUPONT - SAISON DUPONT VIEILLE PROVISION,5410702000317,0.75,1,6.5,7.69,NA
Wine,Italy Wine,Italy Red Wine,ITALY,228338,BRUNELLO DI MONTALCINO - LUCE DELLA VITI LUCE 2009,8002366051087,0.75,1,15,121.99,0
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,231589,SAUVIGNON BLANC - INVIVO MARLBOROUGH,9421901669003,0.75,1,12.5,18.49,0
Wine,USA Wine,USA Rose Wine,UNITED STATES OF AMERICA,249656,WHITE ZINFANDEL - WOODBRIDGE,86003841857,0.75,1,10,8.79,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,252718,COLUMBIA VALLEY RED - 14 HANDS HOT TO TROT,88586004483,0.75,1,13.5,14.99,0
Wine,France Wine,France White Wine,FRANCE,262873,CHATEAU RIEUSSEC 2011,3296361011107,0.75,1,14,139.99,10
Wine,France Wine,France Red Wine,FRANCE,264093,CHATEAU LA CONSEILLANTE 2011,3258691444192,0.75,1,13.5,199.99,0
Wine,France Wine,France Red Wine,FRANCE,27599,CHATEAU BEARD LA CHAPELLE 2010,3760196890096,0.75,1,12.5,39.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,277541,PARALLEL 49 - UGLY SWEATER MILK STOUT,626990137856,0.341,6,5,11.29,NA
Spirits,Grape and Fruit Brandy,Eau de Vie,CANADA,297341,POIRE WILLIAMS - OKANAGAN SPIRITS,874381000009,0.375,1,40,40.99,0
Refreshment Beverages,Cider,Domestic Cider,CANADA,3228,GROWERS - EXTRA DRY APPLE,63657026991,0.33,6,7,10.79,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,328526,JACKSON TRIGGS PROPRIETOR'S SELECTION CHARDONNAY,63657005262,1.5,1,12.5,15.49,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,339952,BARKERVILLE - 18 KARAT ALE,816052000017,0.65,1,4.9,4.89,NA
Spirits,Rum,Amber Rum,NICARAGUA,340745,FLOR DE CANA - GRAN RESERVA 7,26964852745,0.75,1,40,31.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,350512,ISLE OF JURA - 21 YEAR OLD,87647112419,0.75,1,44,159.99,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,350843,GEWURZTRAMINER - FETZER VALLEY OAKS,82896700257,0.75,1,10.9,11.49,3
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,35196,MALBEC - LAS MORAS PAZ,7790240093780,0.75,1,14.5,16.99,0
